appid,discount,initial_price,price
19500,0,"4,99","4,99"
19510,0,0,"0,00"
19680,0,"9,99","9,99"
19800,0,"9,99","9,99"
19810,0,"9,99","9,99"
19890,0,0,"0,00"
19840,0,0,"0,00"
19830,75,"9,96","2,49"
19900,0,"9,99","9,99"
19910,0,0,"0,00"
19930,0,"19,99","19,99"
19950,0,0,"0,00"
19960,0,0,"0,00"
19940,0,0,"0,00"
19980,0,"9,99","9,99"
19989,0,0,"0,00"
19970,0,0,"0,00"
19990,0,0,"0,00"
20005,0,0,"0,00"
20200,0,"19,99","19,99"
19999,0,0,"0,00"
20004,0,0,"0,00"
20202,0,0,"0,00"
20500,0,"19,99","19,99"
20400,0,0,"0,00"
20509,0,0,"0,00"
20520,0,0,"0,00"
20530,0,"9,99","9,99"
20510,0,"19,99","19,99"
20540,0,"19,99","19,99"
20550,0,"9,99","9,99"
20590,0,0,"0,00"
20700,0,"7,99","7,99"
20570,0,0,"0,00"
20560,0,0,"0,00"
20589,0,0,"0,00"
20820,0,"1,99","1,99"
20720,0,0,"0,00"
20828,0,"1,99","1,99"
20710,0,"7,99","7,99"
20900,0,"9,99","9,99"
20929,0,0,"0,00"
20920,0,"19,99","19,99"
20840,0,0,"0,00"
20730,0,0,"0,00"
20902,0,0,"0,00"
21010,0,"4,99","4,99"
20930,0,0,"0,00"
21000,0,"19,99","19,99"
21020,0,0,"0,00"
21019,0,0,"0,00"
21030,0,"4,99","4,99"
21080,0,0,"0,00"
21039,0,0,"0,00"
21070,0,0,"0,00"
21089,0,0,"0,00"
21040,0,0,"0,00"
21110,0,"9,99","9,99"
21090,0,"9,99","9,99"
21120,0,"9,99","9,99"
21100,0,"19,99","19,99"
21140,0,0,"0,00"
21130,80,"19,95","3,99"
21150,0,0,"0,00"
21180,0,0,"0,00"
21160,0,0,"0,00"
21310,0,0,"0,00"
21400,0,0,"0,00"
21300,0,"4,99","4,99"
21410,0,0,"0,00"
21510,0,0,"0,00"
21500,0,"4,99","4,99"
21612,0,0,"0,00"
21620,0,0,"0,00"
21610,0,0,"0,00"
21660,0,0,"0,00"
21669,0,0,"0,00"
21649,0,0,"0,00"
21650,0,0,"0,00"
21679,0,0,"0,00"
21670,68,"9,97","3,19"
21680,68,"9,97","3,19"
21690,75,"19,96","4,99"
21699,0,0,"0,00"
21750,0,0,"0,00"
21730,0,0,"0,00"
21760,0,0,"0,00"
21780,0,"9,99","9,99"
21800,0,"9,99","9,99"
21809,0,0,"0,00"
21900,0,0,"0,00"
21909,0,0,"0,00"
21910,0,0,"0,00"
21920,0,0,"0,00"
21929,0,0,"0,00"
21930,0,0,"0,00"
21940,0,0,"0,00"
21950,0,0,"0,00"
21964,0,0,"0,00"
21963,0,0,"0,00"
21980,80,"9,95","1,99"
21970,0,"9,99","9,99"
21960,0,0,"0,00"
21979,0,0,"0,00"
21990,0,0,"0,00"
21989,0,0,"0,00"
21995,0,"6,99","6,99"
21996,0,"9,99","9,99"
21999,0,0,"0,00"
22000,50,"14,98","7,49"
22010,0,0,"0,00"
22100,0,"9,99","9,99"
22110,0,0,"0,00"
22130,0,"14,99","14,99"
22120,0,"9,99","9,99"
22140,0,0,"0,00"
22150,0,0,"0,00"
22160,0,0,"0,00"
22170,0,0,"0,00"
22180,0,"9,99","9,99"
22208,0,0,"0,00"
22200,60,"9,98","3,99"
22230,60,"9,98","3,99"
22220,0,0,"0,00"
22310,60,"4,98","1,99"
22300,0,"9,99","9,99"
22309,0,0,"0,00"
22319,0,0,"0,00"
22320,0,"14,99","14,99"
22330,0,"14,99","14,99"
22333,0,0,"0,00"
22340,0,"4,99","4,99"
22350,0,0,"0,00"
22359,0,0,"0,00"
22360,0,0,"0,00"
22362,0,0,"0,00"
22361,0,"0,99","0,99"
22363,0,"0,99","0,99"
22364,0,"2,99","2,99"
22365,0,0,"0,00"
22400,0,"4,99","4,99"
22370,0,"19,99","19,99"
22380,0,"9,99","9,99"
22410,0,"4,99","4,99"
22420,60,"4,98","1,99"
22430,0,"4,99","4,99"
22449,0,0,"0,00"
22450,0,"4,99","4,99"
22460,0,0,"0,00"
22440,0,"4,99","4,99"
22456,0,0,"0,00"
22465,0,0,"0,00"
22475,0,0,"0,00"
22470,0,"0,99","0,99"
22480,0,0,"0,00"
22490,0,"9,99","9,99"
22500,0,"6,99","6,99"
22510,0,"2,99","2,99"
22520,0,"3,99","3,99"
22600,0,"19,99","19,99"
22521,0,"9,99","9,99"
22610,0,"9,99","9,99"
22618,0,0,"0,00"
22631,0,"4,99","4,99"
22630,50,"1,98","0,99"
22620,0,0,"0,00"
22632,0,"4,99","4,99"
22634,0,"4,99","4,99"
22633,0,"4,99","4,99"
22636,0,0,"0,00"
22635,0,0,"0,00"
22638,0,0,"0,00"
22637,0,0,"0,00"
22639,0,0,"0,00"
22640,0,0,"0,00"
22641,0,0,"0,00"
22642,0,0,"0,00"
22650,0,"9,99","9,99"
22680,0,0,"0,00"
22658,0,0,"0,00"
22670,80,"9,95","1,99"
22660,0,0,"0,00"
22678,0,0,"0,00"
22690,0,0,"0,00"
22700,0,0,"0,00"
22800,0,0,"0,00"
22803,0,0,"0,00"
22813,0,0,"0,00"
22814,0,0,"0,00"
22812,0,0,"0,00"
22805,0,0,"0,00"
22816,0,0,"0,00"
22815,0,0,"0,00"
22817,0,0,"0,00"
22818,0,0,"0,00"
22819,0,0,"0,00"
22825,0,0,"0,00"
22821,0,0,"0,00"
22835,0,0,"0,00"
22870,0,0,"0,00"
22845,0,0,"0,00"
22875,0,0,"0,00"
22880,0,0,"0,00"
22885,0,0,"0,00"
22889,0,0,"0,00"
22888,0,0,"0,00"
22890,0,0,"0,00"
22891,0,0,"0,00"
22893,0,0,"0,00"
22894,0,0,"0,00"
22895,0,0,"0,00"
22892,0,0,"0,00"
22896,0,0,"0,00"
23100,0,0,"0,00"
23110,0,0,"0,00"
23120,0,0,"0,00"
23130,0,0,"0,00"
23140,0,0,"0,00"
23150,0,"1,99","1,99"
23170,0,0,"0,00"
23160,0,0,"0,00"
23200,0,0,"0,00"
23180,0,0,"0,00"
23300,0,"5,99","5,99"
23319,0,0,"0,00"
23310,0,0,"0,00"
23330,0,0,"0,00"
23320,0,0,"0,00"
23340,0,0,"0,00"
23350,0,0,"0,00"
23390,0,0,"0,00"
23360,0,0,"0,00"
23380,0,"5,99","5,99"
23400,50,"9,98","4,99"
23410,0,0,"0,00"
23420,0,"9,99","9,99"
23440,0,0,"0,00"
23460,0,"3,99","3,99"
23455,65,"6,97","2,44"
23470,0,0,"0,00"
23469,0,0,"0,00"
23480,0,0,"0,00"
23450,0,"9,99","9,99"
23490,0,"9,99","9,99"
23500,0,"9,99","9,99"
23510,0,0,"0,00"
23530,0,"9,99","9,99"
23520,0,0,"0,00"
23550,0,"0,99","0,99"
23551,0,"0,99","0,99"
23600,0,"9,99","9,99"
23552,0,"0,99","0,99"
23610,0,0,"0,00"
23553,0,"0,99","0,99"
23700,0,"14,99","14,99"
24010,0,"29,99","29,99"
24012,0,"7,99","7,99"
24022,0,0,"0,00"
24021,0,"12,99","12,99"
24023,0,0,"0,00"
24024,0,0,"0,00"
24026,0,0,"0,00"
24025,0,0,"0,00"
24027,0,0,"0,00"
24028,0,"24,99","24,99"
24030,0,0,"0,00"
24029,0,"24,99","24,99"
24031,0,0,"0,00"
24032,0,0,"0,00"
24034,0,0,"0,00"
24033,0,0,"0,00"
24036,0,"7,99","7,99"
24037,0,0,"0,00"
24035,0,0,"0,00"
24038,0,0,"0,00"
24039,0,0,"0,00"
24040,0,0,"0,00"
24041,0,0,"0,00"
24042,0,0,"0,00"
24043,0,"29,99","29,99"
24048,0,0,"0,00"
24045,0,0,"0,00"
24047,0,0,"0,00"
24044,0,0,"0,00"
24046,0,0,"0,00"
24050,0,0,"0,00"
24049,0,"29,99","29,99"
24051,0,0,"0,00"
24052,0,0,"0,00"
24053,0,0,"0,00"
24055,0,"19,99","19,99"
24054,0,0,"0,00"
24057,0,0,"0,00"
24056,0,0,"0,00"
24059,0,0,"0,00"
24058,0,"29,99","29,99"
24060,0,0,"0,00"
24062,0,0,"0,00"
24063,0,0,"0,00"
24061,0,0,"0,00"
24064,0,0,"0,00"
24065,50,"9,98","4,99"
24067,0,0,"0,00"
24068,0,0,"0,00"
24070,60,"8,98","3,59"
24072,0,0,"0,00"
24069,0,0,"0,00"
24066,0,0,"0,00"
24071,0,0,"0,00"
24073,0,0,"0,00"
24074,0,0,"0,00"
24075,0,"4,99","4,99"
24076,0,0,"0,00"
24077,0,0,"0,00"
24078,0,0,"0,00"
24079,0,0,"0,00"
24080,0,0,"0,00"
24081,0,0,"0,00"
24083,50,"12,98","6,49"
24082,60,"4,98","1,99"
24084,0,0,"0,00"
24087,0,0,"0,00"
24086,0,0,"0,00"
24085,0,"29,99","29,99"
24089,0,0,"0,00"
24088,0,0,"0,00"
24091,0,0,"0,00"
24092,0,0,"0,00"
24090,0,0,"0,00"
24095,60,"8,98","3,59"
24094,0,0,"0,00"
24093,0,0,"0,00"
24097,0,0,"0,00"
24098,0,0,"0,00"
24096,60,"12,98","5,19"
24099,0,0,"0,00"
24100,0,0,"0,00"
24110,0,0,"0,00"
24120,0,0,"0,00"
24130,0,0,"0,00"
24135,0,0,"0,00"
24150,0,0,"0,00"
24180,0,0,"0,00"
24140,0,0,"0,00"
24190,0,0,"0,00"
24210,0,0,"0,00"
24200,0,0,"0,00"
24209,0,0,"0,00"
24240,0,"14,99","14,99"
24220,0,0,"0,00"
24230,0,0,"0,00"
24400,0,"9,99","9,99"
24410,0,"9,99","9,99"
24208,0,0,"0,00"
24422,0,0,"0,00"
24430,0,0,"0,00"
24440,50,"1,98","0,99"
24441,0,"1,99","1,99"
24448,0,0,"0,00"
24447,0,"3,99","3,99"
24449,0,"3,99","3,99"
24451,0,0,"0,00"
24470,0,0,"0,00"
24460,0,"4,99","4,99"
24483,0,0,"0,00"
24480,0,"9,99","9,99"
24486,0,0,"0,00"
24487,0,0,"0,00"
24488,0,"4,99","4,99"
24600,0,0,"0,00"
24509,0,0,"0,00"
24496,0,0,"0,00"
24500,0,0,"0,00"
24610,0,0,"0,00"
24620,0,0,"0,00"
24634,0,"16,99","16,99"
24630,0,0,"0,00"
24635,0,"16,99","16,99"
24637,0,0,"0,00"
24650,0,"19,99","19,99"
24670,0,"9,99","9,99"
24640,0,"19,99","19,99"
24660,0,0,"0,00"
24674,0,0,"0,00"
24673,0,0,"0,00"
24675,0,0,"0,00"
24676,0,"16,99","16,99"
24677,0,"16,99","16,99"
24679,0,"13,99","13,99"
24678,0,"16,99","16,99"
24700,0,0,"0,00"
24710,0,0,"0,00"
24720,0,"19,99","19,99"
24760,0,0,"0,00"
24770,0,0,"0,00"
24780,0,"19,99","19,99"
24790,0,"19,88","19,88"
24800,0,"19,88","19,88"
24420,0,"9,99","9,99"
24810,0,"19,88","19,88"
24820,0,0,"0,00"
24830,0,0,"0,00"
24850,0,0,"0,00"
24860,0,0,"0,00"
24859,0,0,"0,00"
24870,0,0,"0,00"
24880,0,"9,99","9,99"
24920,0,0,"0,00"
24932,0,0,"0,00"
24934,0,0,"0,00"
24936,0,0,"0,00"
24935,0,0,"0,00"
24938,0,0,"0,00"
